ydID,ydID2,Longitude,Latitude,Sample_end_latest,SS
LGSSYF090731024,LGSSYF2009024,124.1075,41.4014,2013-1-1,LGSS
LGSSYF090731025,LGSSYF2009025,124.1078,41.3944,2013-1-1,LGSS
LGSSYF090731026,LGSSYF2009026,124.0925,41.3867,2013-1-1,LGSS
LGSSYF090801027,LGSSYF2009027,124.0903,41.3994,2013-1-1,LGSS
LGSSYF090801028,LGSSYF2009028,124.0878,41.3953,2013-1-1,LGSS
LGSSYF090808029,LGSSYF2009029,123.9219,41.0731,2013-1-1,LGSS
LGSSYF090808030,LGSSYF2009030,123.9219,41.075,2013-1-1,LGSS
LGSSYF090808031,LGSSYF2009031,123.9125,41.0803,2013-1-1,LGSS
LGSSYF090809032,LGSSYF2009032,123.9222,41.0772,2013-1-1,LGSS
LGSSYF090809033,LGSSYF2009033,123.9122,41.0797,2013-1-1,LGSS
LGSSYF090809034,LGSSYF2009034,123.9144,41.0889,2013-1-1,LGSS
LGSSYF090810035,LGSSYF2009035,123.9075,40.99,2013-1-1,LGSS
LGSSYF090810036,LGSSYF2009036,123.9083,40.9894,2013-1-1,LGSS
LGSSYF090810037,LGSSYF2009037,123.9022,40.9875,2013-1-1,LGSS
LGSSYF090810038,LGSSYF2009038,123.9069,40.9861,2013-1-1,LGSS
LGSSYF090810039,LGSSYF2009039,123.8978,40.9886,2013-1-1,LGSS
LGSSYF090817040,LGSSYF2009040,124.8522,41.3228,2013-1-1,LGSS
LGSSYF090817041,LGSSYF2009041,124.8522,41.3292,2013-1-1,LGSS
LGSSYF090817042,LGSSYF2009042,124.9003,41.3289,2013-1-1,LGSS
LGSSYF090818043,LGSSYF2009043,124.8242,41.3042,2013-1-1,LGSS
LGSSYF090818044,LGSSYF2009044,124.8219,41.3228,2013-1-1,LGSS
LGSSYF090818045,LGSSYF2009045,124.8122,41.3044,2013-1-1,LGSS
LGSSYF090831046,LGSSYF2009046,124.905,41.3439,2013-1-1,LGSS
LGSSYF090831047,LGSSYF2009047,124.8489,41.3447,2013-1-1,LGSS
LGSSYF090831048,LGSSYF2009048,124.8467,41.3406,2013-1-1,LGSS
LGSSYF090901049,LGSSYF2009049,124.8931,41.3236,2013-1-1,LGSS
LGSSYF090901050,LGSSYF2009050,124.8447,41.3958,2013-1-1,LGSS
LGSSYF090902051,LGSSYF2009051,125.1367,41.2697,2013-1-1,LGSS
LGSSYF090902052,LGSSYF2009052,125.1381,41.2686,2013-1-1,LGSS
LGSSYF090902053,LGSSYF2009053,125.1372,41.2661,2013-1-1,LGSS
LGSSYF090903054,LGSSYF2009054,125.1467,41.2681,2013-1-1,LGSS
LGSSYF090903055,LGSSYF2009055,125.1458,41.2689,2013-1-1,LGSS
LGSSYF090701056,LGSSYF2009056,124.8042,40.9392,2013-1-1,LGSS
LGSSYF090701057,LGSSYF2009057,124.7991,40.9404,2013-1-1,LGSS
LGSSYF090824058,LGSSYF2009058,124.7981,40.9394,2013-1-1,LGSS
LGSSYF090824059,LGSSYF2009059,124.7969,40.9392,2013-1-1,LGSS
LGSSYF090825060,LGSSYF2009060,124.7786,40.9383,2013-1-1,LGSS
LGSSYF090825061,LGSSYF2009061,124.7786,40.9381,2013-1-1,LGSS
LGSSYF090831062,LGSSYF2009062,124.7969,40.915,2013-1-1,LGSS
LGSSYF090831063,LGSSYF2009063,124.7786,40.9383,2013-1-1,LGSS
LGSSYF090901064,LGSSYF2009064,124.7875,40.9147,2013-1-1,LGSS
LGSSYF090901065,LGSSYF2009065,124.7769,40.9092,2013-1-1,LGSS
LGSSYF090902066,LGSSYF2009066,124.7789,40.9097,2013-1-1,LGSS
LGSSYF090902067,LGSSYF2009067,124.7792,40.9106,2013-1-1,LGSS
LGSSYF090903068,LGSSYF2009068,124.7975,40.9428,2013-1-1,LGSS
LGSSYF090903069,LGSSYF2009069,124.7581,40.9572,2013-1-1,LGSS
LGSSYF090904070,LGSSYF2009070,124.7611,40.9539,2013-1-1,LGSS
LGSSYF090904071,LGSSYF2009071,124.76,40.9536,2013-1-1,LGSS
LGSSYF090906072,LGSSYF2009072,124.7892,40.9175,2013-1-1,LGSS
LGSSYF090906073,LGSSYF2009073,124.7903,40.9217,2013-1-1,LGSS
LGSSYF090907074,LGSSYF2009074,124.7472,40.8311,2013-1-1,LGSS
LGSSYF090908075,LGSSYF2009075,124.9656,40.6622,2013-1-1,LGSS
LGSSYF090908076,LGSSYF2009076,125.1156,40.6992,2013-1-1,LGSS
LGSSYF090909077,LGSSYF2009077,124.9461,40.7189,2013-1-1,LGSS
LGSSYF090909078,LGSSYF2009078,124.7903,40.9217,2013-1-1,LGSS
LGSSYF090910079,LGSSYF2009079,124.755,40.7261,2013-1-1,LGSS
LGSSYF090910080,LGSSYF2009080,124.7528,40.7258,2013-1-1,LGSS
LGSSYF090911082,LGSSYF2009082,124.8845,40.5478,2013-1-1,LGSS
LGSSYF090703083,LGSSYF2009083,123.8457,40.5596,2013-1-1,LGSS
LGSSYF090703085,LGSSYF2009085,123.7667,40.5339,2013-1-1,LGSS
LGSSYF090704086,LGSSYF2009086,124.0506,40.4117,2013-1-1,LGSS
LGSSYF090704087,LGSSYF2009087,124.0508,40.4119,2013-1-1,LGSS
LGSSYF090704088,LGSSYF2009088,124.0036,40.3506,2013-1-1,LGSS
LGSSYF090805089,LGSSYF2009089,124.2661,41.0261,2013-1-1,LGSS
LGSSYF090805090,LGSSYF2009090,124.1036,41.0303,2013-1-1,LGSS
LGSSYF090806091,LGSSYF2009091,124.2636,41.0964,2013-1-1,LGSS
LGSSYF090806092,LGSSYF2009092,124.2611,41.0472,2013-1-1,LGSS
LGSSYF090807093,LGSSYF2009093,124.2681,41.035,2013-1-1,LGSS
LGSSYF090807094,LGSSYF2009094,124.27,41.0289,2013-1-1,LGSS
LGSSYF090904095,LGSSYF2009095,124.0678,40.4031,2013-1-1,LGSS
LGSSYF090904096,LGSSYF2009096,124.075,40.4106,2013-1-1,LGSS
LGSSYF100818097,LGSSYF2010097,123.9769,40.1814,2013-1-1,LGSS
LGSSYF100818098,LGSSYF2010098,123.9092,40.1767,2013-1-1,LGSS
LGSSYF100823099,LGSSYF2010099,124.0294,40.3061,2013-1-1,LGSS
LGSSYF100823100,LGSSYF2010100,124.0564,40.3756,2013-1-1,LGSS
LGSSYF100824101,LGSSYF2010101,123.6581,40.2472,2013-1-1,LGSS
LGSSYF100824102,LGSSYF2010102,124.0547,40.4178,2013-1-1,LGSS
LGSSYF100916103,LGSSYF2010103,124.0881,40.0186,2013-1-1,LGSS
LGSSYF100916104,LGSSYF2010104,124.0908,40.0169,2013-1-1,LGSS
LGSSYF100917106,LGSSYF2010106,124.1142,40.0103,2013-1-1,LGSS
LGSSYF100917107,LGSSYF2010107,124.1228,40.0222,2013-1-1,LGSS
LGSSYF100917108,LGSSYF2010108,124.1142,40.0103,2013-1-1,LGSS
LGSSYF100918109,LGSSYF2010109,123.573,39.9014,2013-1-1,LGSS
LGSSYF100918110,LGSSYF2010110,123.5953,39.9028,2013-1-1,LGSS
LGSSYF100714111,LGSSYF2010111,124.5309,42.1151,2013-1-1,LGSS
LGSSYF100714112,LGSSYF2010112,124.5261,42.1151,2013-1-1,LGSS
LGSSYF100714113,LGSSYF2010113,124.6007,42.1014,2013-1-1,LGSS
LGSSYF100714114,LGSSYF2010114,124.3566,42.0731,2013-1-1,LGSS
LGSSYF100714115,LGSSYF2010115,124.3253,42.0537,2013-1-1,LGSS
LGSSYF100802116,LGSSYF2010116,124.3861,42.4061,2013-1-1,LGSS
LGSSYF100811117,LGSSYF2010117,124.2753,42.5728,2013-1-1,LGSS
LGSSYF100811118,LGSSYF2010118,124.2839,42.5628,2013-1-1,LGSS
LGSSYF100816119,LGSSYF2010119,124.5335,42.4236,2013-1-1,LGSS
LGSSYF100816120,LGSSYF2010120,124.5351,42.4252,2013-1-1,LGSS
LGSSYF100816121,LGSSYF2010121,124.5341,42.431,2013-1-1,LGSS
LGSSYF100817122,LGSSYF2010122,124.7269,42.5047,2013-1-1,LGSS
LGSSYF100816123,LGSSYF2010123,124.6708,42.4614,2013-1-1,LGSS
LGSSYF100817124,LGSSYF2010124,124.7135,42.4881,2013-1-1,LGSS
LGSSYF100818125,LGSSYF2010125,124.0508,42.3597,2013-1-1,LGSS
LGSSYF100818126,LGSSYF2010126,124.7653,42.3474,2013-1-1,LGSS
LGSSYF100826127,LGSSYF2010127,124.2307,42.7933,2013-1-1,LGSS
LGSSYF100826128,LGSSYF2010128,124.2275,42.7935,2013-1-1,LGSS
LGSSYF100907129,LGSSYF2010129,123.8272,43.2876,2013-1-1,LGSS
LGSSYF100907130,LGSSYF2010130,123.8404,42.2491,2013-1-1,LGSS
LGSSYF101009131,LGSSYF2010131,125.0605,42.5557,2013-1-1,LGSS
LGSSYF100907132,LGSSYF2010132,125.0606,42.5556,2013-1-1,LGSS
LGSSYF100917133,LGSSYF2010133,125.0351,42.5508,2013-1-1,LGSS
LGSSYF100908134,LGSSYF2010134,125.0444,42.5415,2013-1-1,LGSS
LGSSYF100908135,LGSSYF2010135,125.0601,42.532,2013-1-1,LGSS
LGSSYF100908136,LGSSYF2010136,125.0502,42.5876,2013-1-1,LGSS
LGSSYF100908137,LGSSYF2010137,125.0284,42.5447,2013-1-1,LGSS
LGSSYF100920138,LGSSYF2010138,123.5057,42.4199,2013-1-1,LGSS
LGSSYF100817140,LGSSYF2010140,124.3829,41.5432,2013-1-1,LGSS
LGSSYF100818141,LGSSYF2010141,124.3853,41.5206,2013-1-1,LGSS
LGSSYF100818142,LGSSYF2010142,124.388,41.5207,2013-1-1,LGSS
LGSSYF100819143,LGSSYF2010143,124.4146,41.5597,2013-1-1,LGSS
LGSSYF100819144,LGSSYF2010144,124.4136,41.5605,2013-1-1,LGSS
LGSSYF100824145,LGSSYF2010145,124.3696,41.7277,2013-1-1,LGSS
LGSSYF100825146,LGSSYF2010146,124.4694,41.4167,2013-1-1,LGSS
LGSSYF100826147,LGSSYF2010147,124.5205,41.587,2013-1-1,LGSS
LGSSYF100826148,LGSSYF2010148,124.5181,41.5901,2013-1-1,LGSS
LGSSYF100826149,LGSSYF2010149,124.5631,41.5325,2013-1-1,LGSS
LGSSYF100830150,LGSSYF2010150,124.7279,41.2774,2013-1-1,LGSS
LGSSYF100831151,LGSSYF2010151,124.6681,41.3627,2013-1-1,LGSS
LGSSYF100831152,LGSSYF2010152,124.6666,41.3637,2013-1-1,LGSS
LGSSYF100831153,LGSSYF2010153,124.6964,41.3344,2013-1-1,LGSS
LGSSYF100901154,LGSSYF2010154,124.7505,41.3456,2013-1-1,LGSS
LGSSYF100901155,LGSSYF2010155,124.7515,41.3491,2013-1-1,LGSS
LGSSYF100901156,LGSSYF2010156,124.7561,41.3438,2013-1-1,LGSS
LGSSYF100904157,LGSSYF2010157,124.9356,41.8497,2013-1-1,LGSS
LGSSYF100904158,LGSSYF2010158,124.932,41.847,2013-1-1,LGSS
LGSSYF100905159,LGSSYF2010159,124.0048,41.8845,2013-1-1,LGSS
LGSSYF100905160,LGSSYF2010160,124.9961,41.8867,2013-1-1,LGSS
LGSSYF100906161,LGSSYF2010161,124.8905,41.9414,2013-1-1,LGSS
LGSSYF100906162,LGSSYF2010162,124.8879,41.9424,2013-1-1,LGSS
LGSSYF100907164,LGSSYF2010164,124.9168,41.9269,2013-1-1,LGSS
LGSSYF100908165,LGSSYF2010165,125.145,41.9002,2013-1-1,LGSS
LGSSYF100908166,LGSSYF2010166,125.1111,41.9033,2013-1-1,LGSS
LGSSYF100909167,LGSSYF2010167,125.1111,41.9033,2013-1-1,LGSS
LGSSYF100909168,LGSSYF2010168,125.0678,41.906,2013-1-1,LGSS
LGSSYF100910169,LGSSYF2010169,125.158,41.8944,2013-1-1,LGSS
LGSSYF100910170,LGSSYF2010170,125.1259,41.8992,2013-1-1,LGSS
LGSSYF100911171,LGSSYF2010171,125.2183,41.965,2013-1-1,LGSS
LGSSYF100911172,LGSSYF2010172,125.2704,41.9771,2013-1-1,LGSS
LGSSYF100804173,LGSSYF2010173,123.1344,41.0253,2013-1-1,LGSS
LGSSYF100804174,LGSSYF2010174,123.1233,41.0211,2013-1-1,LGSS
LGSSYF100806175,LGSSYF2010175,123.1406,41.0042,2013-1-1,LGSS
LGSSYF100806176,LGSSYF2010176,123.1358,40.999,2013-1-1,LGSS
LGSSYF100806177,LGSSYF2010177,123.1359,40.9954,2013-1-1,LGSS
LGSSYF100807178,LGSSYF2010178,123.13,40.0064,2013-1-1,LGSS
LGSSYF100807179,LGSSYF2010179,123.1291,40.01,2013-1-1,LGSS
LGSSYF100807180,LGSSYF2010180,123.1367,40.0061,2013-1-1,LGSS
LGSSYF100808181,LGSSYF2010181,123.1233,40.0072,2013-1-1,LGSS
LGSSYF100808182,LGSSYF2010182,123.1158,40.0033,2013-1-1,LGSS
LXSDYF080703001,LXSDYF2008001,121.7377,42.2158,2013-1-1,LXSD
LXSDYF080705002,LXSDYF2008002,121.738,42.215,2013-1-1,LXSD
LXSDYF080709004,LXSDYF2008004,121.7687,41.9167,2013-1-1,LXSD
LXSDYF080709005,LXSDYF2008005,121.7925,41.8411,2013-1-1,LXSD
LXSDYF080711006,LXSDYF2008006,121.7813,41.8383,2013-1-1,LXSD
LXSDYF080717007,LXSDYF2008007,121.4572,42.3015,2013-1-1,LXSD
LXSDYF080717008,LXSDYF2008008,121.4557,42.3051,2013-1-1,LXSD
LXSDYF080718009,LXSDYF2008009,121.4562,42.3742,2013-1-1,LXSD
LXSDYF080720010,LXSDYF2008010,121.2677,41.8048,2013-1-1,LXSD
LXSDYF080723015,LXSDYF2008015,121.9743,42.1296,2013-1-1,LXSD
LXSDYF080724016,LXSDYF2008016,121.9767,42.1586,2013-1-1,LXSD
LXSDYF080807017,LXSDYF2008017,121.5778,41.6466,2013-1-1,LXSD
LXSDYF080808018,LXSDYF2008018,121.5654,41.4522,2013-1-1,LXSD
LXSDYF080809019,LXSDYF2008019,121.5233,41.4676,2013-1-1,LXSD
LXSDYF080810020,LXSDYF2008020,121.5209,41.4687,2013-1-1,LXSD
LXSDYF080811021,LXSDYF2008021,121.5502,41.4602,2013-1-1,LXSD
LXSDYF080811022,LXSDYF2008022,121.5479,41.4576,2013-1-1,LXSD
LXSDYF080814023,LXSDYF2008023,121.6902,41.6073,2013-1-1,LXSD
LXSDYF080814024,LXSDYF2008024,121.691,41.607,2013-1-1,LXSD
LXSDYF080816025,LXSDYF2008025,121.7168,41.6604,2013-1-1,LXSD
LXSDYF080817026,LXSDYF2008026,121.6992,41.6283,2013-1-1,LXSD
LXSDYF080819028,LXSDYF2008028,121.7422,41.673,2013-1-1,LXSD
LXSDYF080819029,LXSDYF2008029,121.7396,41.6748,2013-1-1,LXSD
LXSDYF080820030,LXSDYF2008030,121.732,41.6764,2013-1-1,LXSD
LXSDYF080821031,LXSDYF2008031,121.6655,41.6768,2013-1-1,LXSD
LXSDYF080822032,LXSDYF2008032,121.6541,41.6901,2013-1-1,LXSD
LXSDYF080823033,LXSDYF2008033,121.6439,41.6873,2013-1-1,LXSD
LXSDYF080824034,LXSDYF2008034,121.6647,41.71,2013-1-1,LXSD
LXSDYF080825035,LXSDYF2008035,121.6595,41.6862,2013-1-1,LXSD
LXSDYF090707038,LXSDYF2009038,119.5091,41.3297,2013-1-1,LXSD
LXSDYF090709039,LXSDYF2009039,119.1578,40.6133,2013-1-1,LXSD
LXSDYF090709040,LXSDYF2009040,119.1578,40.6009,2013-1-1,LXSD
LXSDYF090710041,LXSDYF2009041,119.2673,40.6441,2013-1-1,LXSD
LXSDYF090710042,LXSDYF2009042,119.1981,40.6432,2013-1-1,LXSD
LXSDYF090711044,LXSDYF2009044,119.2149,40.66,2013-1-1,LXSD
LXSDYF090711045,LXSDYF2009045,119.2149,40.66,2013-1-1,LXSD
LXSDYF090722046,LXSDYF2009046,120.4671,41.9978,2013-1-1,LXSD
LXSDYF090723047,LXSDYF2009047,120.473,42.0066,2013-1-1,LXSD
LXSDYF090723048,LXSDYF2009048,120.4952,42.0066,2013-1-1,LXSD
LXSDYF090724050,LXSDYF2009050,120.4975,42.0116,2013-1-1,LXSD
LXSDYF090729051,LXSDYF2009051,120.4894,42.0744,2013-1-1,LXSD
LXSDYF090729052,LXSDYF2009052,120.4884,42.0769,2013-1-1,LXSD
LXSDYF090731053,LXSDYF2009053,120.2968,41.8637,2013-1-1,LXSD
LXSDYF090731054,LXSDYF2009054,120.2939,41.8659,2013-1-1,LXSD
LXSDYF090801055,LXSDYF2009055,120.266,41.877,2013-1-1,LXSD
LXSDYF090801056,LXSDYF2009056,120.2685,41.8737,2013-1-1,LXSD
LXSDYF090801057,LXSDYF2009057,120.286,41.8699,2013-1-1,LXSD
LXSDYF090802058,LXSDYF2009058,120.3124,41.8743,2013-1-1,LXSD
LXSDYF090802059,LXSDYF2009059,120.3085,41.8733,2013-1-1,LXSD
LXSDYF090806062,LXSDYF2009062,120.1911,41.188,2013-1-1,LXSD
LXSDYF090806063,LXSDYF2009063,120.1906,41.187,2013-1-1,LXSD
LXSDYF090812064,LXSDYF2009064,120.1826,41.1864,2013-1-1,LXSD
LXSDYF090813067,LXSDYF2009067,120.384,41.0383,2013-1-1,LXSD
LXSDYF090815068,LXSDYF2009068,119.4822,41.5267,2013-1-1,LXSD
LXSDYF090816070,LXSDYF2009070,119.5243,42.1832,2013-1-1,LXSD
LXSDYF090816071,LXSDYF2009071,119.6145,42.1893,2013-1-1,LXSD
LXSDYF090817072,LXSDYF2009072,119.5536,42.0665,2013-1-1,LXSD
LXSDYF090817073,LXSDYF2009073,119.4422,42.0435,2013-1-1,LXSD
LXSDYF090817074,LXSDYF2009074,119.6253,42.034,2013-1-1,LXSD
LXSDYF090818076,LXSDYF2009076,119.7949,41.7325,2013-1-1,LXSD
LXSDYF090821077,LXSDYF2009077,118.9095,40.7805,2013-1-1,LXSD
LXSDYF090821078,LXSDYF2009078,118.912,40.7849,2013-1-1,LXSD
LXSDYF090821079,LXSDYF2009079,118.9108,40.8651,2013-1-1,LXSD
LXSDYF090822080,LXSDYF2009080,118.9615,40.9091,2013-1-1,LXSD
LXSDYF090822081,LXSDYF2009081,118.9629,40.9048,2013-1-1,LXSD
LXSDYF090823083,LXSDYF2009083,118.8712,40.7914,2013-1-1,LXSD
LXSDYF090823084,LXSDYF2009084,118.8549,40.8154,2013-1-1,LXSD
LXSDYF090824085,LXSDYF2009085,119.0666,40.9116,2013-1-1,LXSD
LXSDYF090824086,LXSDYF2009086,119.1307,40.8871,2013-1-1,LXSD
LXSDYF090824087,LXSDYF2009087,119.1043,40.8173,2013-1-1,LXSD
LXSDYF090826088,LXSDYF2009088,119.1645,41.1673,2013-1-1,LXSD
LXSDYF090826089,LXSDYF2009089,119.2639,41.1695,2013-1-1,LXSD
LXSDYF090826090,LXSDYF2009090,119.247,41.0047,2013-1-1,LXSD
LXSDYF100714091,LXSDYF2010091,120.7351,40.9413,2013-1-1,LXSD
LXSDYF100714092,LXSDYF2010092,120.735,40.9413,2013-1-1,LXSD
LXSDYF100715093,LXSDYF2010093,120.7108,40.9423,2013-1-1,LXSD
LXSDYF100715094,LXSDYF2010094,120.7079,40.9379,2013-1-1,LXSD
LXSDYF100716095,LXSDYF2010095,120.7196,40.927,2013-1-1,LXSD
LXSDYF100716096,LXSDYF2010096,120.7256,40.9257,2013-1-1,LXSD
LXSDYF100717097,LXSDYF2010097,120.7006,40.9318,2013-1-1,LXSD
LXSDYF100717098,LXSDYF2010098,120.6984,40.932,2013-1-1,LXSD
LXSDYF100718099,LXSDYF2010099,120.7461,40.9132,2013-1-1,LXSD
LXSDYF100718100,LXSDYF2010100,120.7463,40.916,2013-1-1,LXSD
LXSDYF100719101,LXSDYF2010101,120.5169,40.9514,2013-1-1,LXSD
LXSDYF100719102,LXSDYF2010102,120.5164,40.9535,2013-1-1,LXSD
LXSDYF100720103,LXSDYF2010103,120.5132,40.9568,2013-1-1,LXSD
LXSDYF100721104,LXSDYF2010104,120.5155,40.9578,2013-1-1,LXSD
LXSDYF100722105,LXSDYF2010105,119.9514,40.7984,2013-1-1,LXSD
LXSDYF100722106,LXSDYF2010106,119.9515,40.798,2013-1-1,LXSD
LXSDYF100723108,LXSDYF2010108,119.9453,40.799,2013-1-1,LXSD
LXSDYF100723109,LXSDYF2010109,119.9409,40.7993,2013-1-1,LXSD
LXSDYF100724110,LXSDYF2010110,119.9398,40.7993,2013-1-1,LXSD
LXSDYF100724111,LXSDYF2010111,119.9031,40.8062,2013-1-1,LXSD
LXSDYF100725112,LXSDYF2010112,119.9299,40.8235,2013-1-1,LXSD
LXSDYF100725113,LXSDYF2010113,119.9275,40.822,2013-1-1,LXSD
LXSDYF100726114,LXSDYF2010114,120.0591,41.0878,2013-1-1,LXSD
LXSDYF100726115,LXSDYF2010115,120.0277,41.0079,2013-1-1,LXSD
LXSDYF100727116,LXSDYF2010116,119.9034,40.8068,2013-1-1,LXSD
LXSDYF100727117,LXSDYF2010117,119.9122,40.8098,2013-1-1,LXSD
LXSDYF100728119,LXSDYF2010119,119.9009,40.8073,2013-1-1,LXSD
LXSDYF100728120,LXSDYF2010120,119.9198,40.8033,2013-1-1,LXSD
LXSDYF100729121,LXSDYF2010121,120.2194,40.575,2013-1-1,LXSD
LXSDYF100729122,LXSDYF2010122,120.2177,40.5745,2013-1-1,LXSD
LXSDYF100730124,LXSDYF2010124,120.2113,40.5923,2013-1-1,LXSD
LXSDYF100731125,LXSDYF2010125,120.2338,40.6853,2013-1-1,LXSD
LXSDYF100810126,LXSDYF2010126,119.6433,41.2986,2013-1-1,LXSD
LXSDYF100810127,LXSDYF2010127,119.6339,41.3011,2013-1-1,LXSD
LXSDYF100811128,LXSDYF2010128,119.9939,41.0792,2013-1-1,LXSD
LXSDYF100811130,LXSDYF2010130,119.9941,41.0677,2013-1-1,LXSD
LXSDYF100811131,LXSDYF2010131,119.9813,41.0567,2013-1-1,LXSD
LXSDYF100812132,LXSDYF2010132,119.9579,41.0927,2013-1-1,LXSD
LXSDYF100812133,LXSDYF2010133,119.9579,41.0927,2013-1-1,LXSD
LXSDYF100812134,LXSDYF2010134,119.9507,41.0969,2013-1-1,LXSD
LXSDYF100812135,LXSDYF2010135,119.907,41.077,2013-1-1,LXSD
LXSDYF100813136,LXSDYF2010136,119.6439,40.918,2013-1-1,LXSD
LXSDYF100814137,LXSDYF2010137,119.9056,40.2978,2013-1-1,LXSD
LXSDYF100814138,LXSDYF2010138,119.9058,40.2976,2013-1-1,LXSD
LXSDYF100815139,LXSDYF2010139,119.9064,40.3035,2013-1-1,LXSD
LXSDYF100815140,LXSDYF2010140,119.9059,40.304,2013-1-1,LXSD
LXSDYF100815141,LXSDYF2010141,119.9051,40.3039,2013-1-1,LXSD
LXSDYF100816142,LXSDYF2010142,119.9069,40.2955,2013-1-1,LXSD
LXSDYF100816143,LXSDYF2010143,119.8946,40.3021,2013-1-1,LXSD
LXSDYF100816144,LXSDYF2010144,119.895,40.3026,2013-1-1,LXSD
LXSDYF100817145,LXSDYF2010145,120.7404,41.1052,2013-1-1,LXSD
LXSDYF100818146,LXSDYF2010146,120.5721,40.9899,2013-1-1,LXSD
LXSDYF100818147,LXSDYF2010147,120.573,40.9913,2013-1-1,LXSD
LXSDYF100820148,LXSDYF2010148,121.1017,41.2329,2013-1-1,LXSD
LXSDYF100820149,LXSDYF2010149,121.0967,41.2335,2013-1-1,LXSD
LXSDYF100820150,LXSDYF2010150,121.1036,41.2314,2013-1-1,LXSD
LXSDYF110714152,LXSDYF2011152,120.0256,40.2724,2013-1-1,LXSD
LXSDYF110714153,LXSDYF2011153,120.0493,40.4577,2013-1-1,LXSD
LXSDYF110715154,LXSDYF2011154,120.0481,40.4625,2013-1-1,LXSD
LXSDYF110715155,LXSDYF2011155,120.0458,40.4599,2013-1-1,LXSD
LXSDYF110717156,LXSDYF2011156,120.0495,40.4631,2013-1-1,LXSD
LXSDYF110717157,LXSDYF2011157,120.0496,40.463,2013-1-1,LXSD
LXSDYF110717158,LXSDYF2011158,120.047,40.4629,2013-1-1,LXSD
LXSDYF110717159,LXSDYF2011159,120.047,40.463,2013-1-1,LXSD
LXSDYF110720160,LXSDYF2011160,120.0303,40.4921,2013-1-1,LXSD
LXSDYF110720161,LXSDYF2011161,120.0569,40.4926,2013-1-1,LXSD
LXSDYF110721162,LXSDYF2011162,120.0416,40.5127,2013-1-1,LXSD
LXSDYF110721163,LXSDYF2011163,120.4811,40.8009,2013-1-1,LXSD
